country,party_family,id,created_at,updated_at,name_short,name_english,name,name_ascii,name_nonlatin,wikipedia,foundation_date,dissolution_date,data_source,description,comment,data_json,country_id,family_id
BEL,right,171,2024-08-15 07:29:41.880000,2024-08-15 07:29:41.882000,FN,National Front,Front National,Front National,,http://en.wikipedia.org/wiki/Front_national_(Belgium),,,,New party formed in 1895.,,{},64,40
BEL,soc,2424,2024-08-15 07:29:45.995000,2024-08-15 07:29:45.997000,FP|VNV,Front Party | Flemish National Union,Frontpartij | Vlaams Nationaal Verbond,Frontpartij | Vlaams Nationaal Verbond,,https://en.wikipedia.org/wiki/Frontpartij,1919-07-01,,,New party formed in 1919.,party family classification based on Frontpartij (1919-1933),{},64,11
BEL,soc,1335,2024-08-15 07:29:43.974000,2024-08-15 07:29:43.976000,KLS,Cartel of Liberals and Socialists,Kartel Liberale en Socialistische,Kartel Liberale en Socialistische,,,,,,,,{},64,11
BEL,chr,2423,2024-08-15 07:29:45.992000,2024-08-15 07:29:45.993000,KP-PC,Catholic Party,Katholieke Partij – Parti catholique,Katholieke Partij -- Parti catholique,,http://en.wikipedia.org/wiki/Catholic_Party_(Belgium),1869-07-01,,,,,{},64,3
BEL,com,708,2024-08-15 07:29:42.913000,2024-08-15 07:29:42.915000,KPB-PCB,Communist Party,Kommunistische Partij – Parti Communiste,Kommunistische Partij -- Parti Communiste,,http://en.wikipedia.org/wiki/Communist_Party_of_Belgium,1921-07-01,,,,,{},64,14
BEL,chr,2486,2024-08-15 07:29:46.144000,2024-08-15 07:29:46.146000,KVV,Catholic Flemish People's Party,Katholieke Vlaamse Volkspartij,Katholieke Vlaamse Volkspartij,,https://en.wikipedia.org/wiki/Catholic_Flemish_People%27s_Party,,,,,,{},64,3
BEL,chr,1268,2024-08-15 07:29:43.846000,2024-08-15 07:29:43.847000,LC,Catholics Lists,Listes catholiques,Listes catholiques,,,,,,,"Independently presented lists of dissident catholic (Mackie/Rose 1991, 44).",{},64,3
BEL,lib,221,2024-08-15 07:29:41.976000,2024-08-15 07:29:41.978000,LD|LDD,"List Dedecker | Libertarian, Direct, Democratic","Lijst Dedecker | Libertair, Direct, Democratisch","Lijst Dedecker | Libertair, Direct, Democratisch",,"https://en.wikipedia.org/wiki/Libertair,_Direct,_Democratisch",,,, ,,{},64,6
BEL,lib,63,2024-08-15 07:29:41.699000,2024-08-15 07:29:41.701000,LP-PL,Liberal Party,Liberale Partij – Parti libéral,Liberale Partij -- Parti liberal,,http://en.wikipedia.org/wiki/Liberal_Party_%28Belgium%29,,,,,,{},64,6
BEL,chr,656,2024-08-15 07:29:42.834000,2024-08-15 07:29:42.835000,MCC,Citizens' Movement for Change,Mouvement des Citoyens pour le Changement,Mouvement des Citoyens pour le Changement,,http://en.wikipedia.org/wiki/Citizens%27_Movement_for_Change,,,,,Party won seats in national and EP elections.,{},64,3
BEL,lib,915,2024-08-15 07:29:43.225000,2024-08-15 07:29:43.226000,MR,Reformist Movement,Mouvement Réformateur,Mouvement Reformateur,,http://en.wikipedia.org/wiki/Mouvement_R%C3%A9formateur,2002-03-24,,,,,"{""cmp"": 21425}",64,6
BEL,con,501,2024-08-15 07:29:42.557000,2024-08-15 07:29:42.559000,N-VA,New Flemish Alliance,Nieuw-Vlaamse Alliantie,Nieuw-Vlaamse Alliantie,,http://en.wikipedia.org/wiki/New-Flemish_Alliance,,,,,,{},64,26
BEL,com,256,2024-08-15 07:29:42.040000,2024-08-15 07:29:42.041000,PA-PTB,Workers' Party of Belgium,Partij van de Arbeid – Parti du Travail de Belgique,Partij van de Arbeid -- Parti du Travail de Belgique,,http://en.wikipedia.org/wiki/Workers_Party_of_Belgium,1979-07-01,,,New party formed in 1979.,"This is one of the few national parties. It is registered under different names (PTB+ Wallonia, PVDA+ Flanders, PTB+PVDA+ Brussels) in recent elections.",{},64,14
BEL,lib,640,2024-08-15 07:29:42.799000,2024-08-15 07:29:42.801000,PL(B),Liberal Party [Brussels Region],Parti Libéral [Région bruxelloise],Parti Liberal [Region bruxelloise],,http://en.wikipedia.org/wiki/Liberalism_in_Belgium#.28Brussels.29_Liberal_Party,,,,,,{},64,6
BEL,lib,454,2024-08-15 07:29:42.452000,2024-08-15 07:29:42.453000,PRL,Liberal Reformist Party,Parti Réformateur Libéral,Parti Reformateur Liberal,,http://en.wikipedia.org/wiki/Parti_R%C3%A9formateur_Lib%C3%A9ral,,,,,,{},64,6
BEL,soc,1378,2024-08-15 07:29:44.045000,2024-08-15 07:29:44.046000,PS,Socialist Party [Francophone],Parti Socialiste,Parti Socialiste,,http://en.wikipedia.org/wiki/Socialist_Party_%28francophone_Belgium%29,,,,,,{},64,11
BEL,chr,1192,2024-08-15 07:29:43.716000,2024-08-15 07:29:43.718000,PSC-CDH,Francophone Christian Social Party -- Humanist Democratic Centre,Parti Social Chrétien – Centre Democrate Humaniste,Parti Social Chretien -- Centre Democrate Humaniste,,http://en.wikipedia.org/wiki/Humanist_Democratic_Centre,,,,,,{},64,3
BEL,chr,1051,2024-08-15 07:29:43.475000,2024-08-15 07:29:43.477000,PSC-CVP,Francophone Christian Social Party and Flemish Christian People's Party,Parti Social Chrétien – Christelijke Volkspartij,Parti Social Chretien -- Christelijke Volkspartij,,http://en.wikipedia.org/wiki/Christian_Social_Party_%28Belgium%2C_defunct%29,1945-01-18,,,,,{},64,3
BEL,lib,1110,2024-08-15 07:29:43.569000,2024-08-15 07:29:43.571000,PVV|VLD,Party of Liberty and Progress | Flemish Liberals and Democrats,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten,,http://en.wikipedia.org/wiki/Vlaamse_Liberalen_en_Democraten,1971-06-27,,,,,{},64,6
BEL,con,438,2024-08-15 07:29:42.408000,2024-08-15 07:29:42.410000,Pp,People's Party,Parti populaire,Parti populaire,,http://en.wikipedia.org/wiki/Popular_Party_%28Belgium%29,2009-11-26,,,New party formed on 26 November 2009. ,,{},64,26
BEL,lib,748,2024-08-15 07:29:42.956000,2024-08-15 07:29:42.958000,ROSSEM,Radical Reformers Fighting for an Upright Society,Radikale Omvormers Strijdersen Stubbelaars vor Maatschappij,Radikale Omvormers Strijdersen Stubbelaars vor Maatschappij,,http://en.wikipedia.org/wiki/ROSSEM,1991-07-01,,,New party formed in 1991.,,{},64,6
BEL,soc,460,2024-08-15 07:29:42.465000,2024-08-15 07:29:42.466000,RW,Walloon Rally,Rassemblement Wallon,Rassemblement Wallon,,http://en.wikipedia.org/wiki/Walloon_Rally,1968-03-07,,,New party formed on 7 March 1968.,,{},64,11
BEL,right,2425,2024-08-15 07:29:45.998000,2024-08-15 07:29:46,Rex,Rexist Party,Parti Rexiste,Parti Rexiste,,https://en.wikipedia.org/wiki/Rexist_Party,1935-11-02,1945-03-30,,New party formed on 2 November 1935. ,,{},64,40
BEL,right,1440,2024-08-15 07:29:44.136000,2024-08-15 07:29:44.138000,RvA-UpD,Respect for Labour,Respect voor Arbeid en Democratie – Union pour la Democratie et le Respect du Travail,Respect voor Arbeid en Democratie -- Union pour la Democratie et le Respect du Travail,,http://nl.wikipedia.org/wiki/Respect_voor_Arbeid_en_Democratie,,,,New party formed on 1 April 1978. ,,{},64,40
BEL,soc,1029,2024-08-15 07:29:43.436000,2024-08-15 07:29:43.437000,SP,Socialist Party,Socialistische Partij,Socialistische Partij,,http://en.wikipedia.org/wiki/Socialistische_Partij_-_Anders,,,,,,{},64,11
BEL,soc,1113,2024-08-15 07:29:43.572000,2024-08-15 07:29:43.574000,SPa+Spi,Socialist Party Different / Social Liberal Party,Socialistische Partij Anders / Sociaal-Liberale Partij,Socialistische Partij Anders / Sociaal-Liberale Partij,,http://en.wikipedia.org/wiki/SP.A-Spirit,,,,,,{},64,11
BEL,lib,1487,2024-08-15 07:29:44.212000,2024-08-15 07:29:44.214000,Spirit,Spirit,Spirit,Spirit,,http://en.wikipedia.org/wiki/Sociaal-Liberale_Partij,2001-11-11,,,,,{},64,6
BEL,code,1181,2024-08-15 07:29:43.707000,2024-08-15 07:29:43.708000,UDB,Belgian Democratic Union,Union Democratique Belge,Union Democratique Belge,,http://en.wikipedia.org/wiki/Belgian_Democratic_Union,,,,,,{},64,28
BEL,lib,620,2024-08-15 07:29:42.764000,2024-08-15 07:29:42.765000,V,Alive,Vivant,Vivant,,http://en.wikipedia.org/wiki/Vivant,,,,,,{},64,6
BEL,right,993,2024-08-15 07:29:43.363000,2024-08-15 07:29:43.364000,VB,Flemish Block | Flemish Interest,Vlaams Blok | Vlaams Belang,Vlaams Blok | Vlaams Belang,,http://en.wikipedia.org/wiki/Vlaams_Blok,1979-05-28,,,Party formed on 28 May 1979 as split from People's Union (VU).,,{},64,40
BEL,right,290,2024-08-15 07:29:42.096000,2024-08-15 07:29:42.098000,VU,People's Union,Volksunie,Volksunie,,http://en.wikipedia.org/wiki/People%27s_Union_%28Belgium%29,1946-07-01,,,New party formed in 1946. ,,{},64,40
BEL,right,470,2024-08-15 07:29:42.486000,2024-08-15 07:29:42.488000,WOW,Growing Old in Dignity,Waardig Ouder Worden,Growing Old in Dignity,,http://nl.wikipedia.org/wiki/Waardig_Ouder_Worden,,,,,,{},64,40
BEL,none,2488,2024-08-15 07:29:46.147000,2024-08-15 07:29:46.149000,etc,others,others,others,,,,,,,,{},64,12
BEL,none,2052,2024-08-15 07:29:44.989000,2024-08-15 07:29:44.991000,no-seat,no seat,no seat,no seat,,,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in 'description' of election result.,{},64,12
BEL,none,1458,2024-08-15 07:29:44.173000,2024-08-15 07:29:44.175000,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,{},64,12
BEL,none,2300,2024-08-15 07:29:45.644000,2024-08-15 07:29:45.646000,one-seat,one seat,one seat,one seat,,,,,,Parties that won one seat in a single election and less than one percent vote share.,,{},64,12
BGR,soc,2364,2024-08-15 07:29:45.828000,2024-08-15 07:29:45.829000,ABV,Alternative for Bulgarian Revival,Alternativa za balgarsko vazrazhdane,Alternativa za balgarsko vazrazhdane,Алтернатива за българско възраждане,http://en.wikipedia.org/wiki/Alternative_for_Bulgarian_Revival,2014-01-25,,reuters,Party fomed on 25 January as a split of the Bulgarian Socialist Party (BSP) by former PM Georgi Parvanov.,,{},10,11
BGR,right,535,2024-08-15 07:29:42.625000,2024-08-15 07:29:42.626000,Ataka,Attack,Ataka,Ataka,Атака,http://en.wikipedia.org/wiki/Attack_%28political_party%29,2005-04-17,,,New party formed on 17 April 2005.,,{},10,40
BGR,lib,599,2024-08-15 07:29:42.726000,2024-08-15 07:29:42.728000,BBB,Bulgarian Business Bloc,Balgarski Biznes Blok,Balgarski Biznes Blok,Български бизнес блок,http://en.wikipedia.org/wiki/Bulgarian_Business_Bloc,1990-01-10,,buga,,,{},10,6
BGR,con,2362,2024-08-15 07:29:45.821000,2024-08-15 07:29:45.823000,BBZ,Bulgaria Without Censorship,Balgarija bes Zensura,Balgarija bes Zensura,България без цензура,http://en.wikipedia.org/wiki/Bulgaria_Without_Censorship,2014-01-25,,bta,New party formed on 25 January 2014.,,{},10,26
BGR,soc,710,2024-08-15 07:29:42.919000,2024-08-15 07:29:42.921000,BE,Euro-Left Coalition,Balgarska Evrolevica,Balgarska Evrolevica,Българска евролевица,http://en.wikipedia.org/wiki/Bulgarian_Euro-Left,1997-02-22,,,,,{},10,11
BGR,con,2213,2024-08-15 07:29:45.413000,2024-08-15 07:29:45.415000,BNG,Bulgaria for Citizens Movement,"Dvizhenie ""Balgariya na grazhdanite""","Dvizhenie ""Balgariya na grazhdanite""", Движение „България на гражданите“,http://en.wikipedia.org/wiki/Bulgaria_for_Citizens_Movement,2012-07-01,,,New party formed on 1 July 2012 by former EU Commissioner Meglena Kuneva.,,"{""date_as_is"": true, ""information_needed"": ""Is this a new party or should it be linked to a recorded one?""}",10,26
BGR,right,2840,2024-08-15 07:29:46.988000,2024-08-15 07:29:46.989000,BNO|BN,Bulgarian National Unification | Bulgarian Summer,Bŭlgarsko natsionalno obedinenie | Balgarsko lyato,Bulgarsko natsionalno obedinenie | Balgarsko lyato,Българско национално обединение | Българско лято,https://en.wikipedia.org/wiki/Bulgarian_National_Unification,2013-12-01,,,"New party Bulgarian National Unification (BNO) formed on 1 December 2013.
Bulgarian Summer (BN) formed on 4 January 2021 and used BNO as a mandate holder in 4 April 2021 election.
BN officially run in 11 July 2021 election.
",,{},10,40
BGR,right,364,2024-08-15 07:29:42.225000,2024-08-15 07:29:42.226000,BNRP,Bulgarian National Radical Party,Balgarska Natsionalnoradikalna Partiya,Balgarska Natsionalnoradikalna Partiya,Българска националнорадикална партия,http://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0_%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D0%BD%D0%BE-%D1%80%D0%B0%D0%B4%D0%B8%D0%BA%D0%B0%D0%BB%D0%BD%D0%B0_,1990-04-18,,buga,,,{},10,40
BGR,con,1375,2024-08-15 07:29:44.039000,2024-08-15 07:29:44.040000,BNS,Bulgarian People's Union,Balgarski Naroden Suyuz,Balgarski Naroden Suyuz,Български народен съюз,http://en.wikipedia.org/wiki/Bulgarian_People%27s_Union,,,,,,{},10,26
BGR,soc,982,2024-08-15 07:29:43.344000,2024-08-15 07:29:43.346000,BSP,Bulgarian Socialist Party,Balgarska Sotsialisticheska Partiya,Balgarska Potsialisticheska Partiya,Българска социалистическа партия,http://en.wikipedia.org/wiki/Bulgarian_Socialist_Party,1990-04-03,,,New party formed on 3 April 1990 by Aleksandar Lilov.,,"{""cmp"": 80228}",10,11
BGR,con,2871,2024-08-15 07:29:47.052000,2024-08-15 07:29:47.054000,BV,Bulgarian Rise,Balgarski vazhod,Balgarski vazhod,Български възход,https://en.wikipedia.org/wiki/Bulgarian_Rise,2022-05-05,,,Party formed on 5 May 2022 by former caretaker Prime Minister Stefan Yanev.,,"{""new_party"": false}",10,26
BGR,agr,2173,2024-08-15 07:29:45.279000,2024-08-15 07:29:45.281000,BZNS-NP,"Bulgarian Agrarian National Union -- ""Nikola Petkov""","Balgarski Zemedelski Naroden Suyuz – ""Nikola Petkov""","Balgarski Zemedelski Naroden Suyuz -- ""Nikola Petkov""",Български земеделски народен съюз – „Никола Петков“,http://en.wikipedia.org/wiki/Bulgarian_Agrarian_National_Union,1990-07-01,,"buga, no-2010",,,{},10,2
BGR,lib,2595,2024-08-15 07:29:46.325000,2024-08-15 07:29:46.326000,CSD,Centre -- Freedom and Dignity,Tsentŭr – Svoboda i dostoĭnstvo,Center -- Svoboda i dostojnstvo,Център – Свобода и достойнство,,,,,,,"{""information_needed"": ""party origin""}",10,6
BGR,soc,2379,2024-08-15 07:29:45.869000,2024-08-15 07:29:45.870000,D21,Movement 21,Dvizhenie 21,Dvizhenie 21,Движение 21,http://bg.wikipedia.org/wiki/%D0%A2%D0%B0%D1%82%D1%8F%D0%BD%D0%B0_%D0%94%D0%BE%D0%BD%D1%87%D0%B5%D0%B2%D0%B0,2011-04-21,,bta,,,{},10,11
BGR,soc,2170,2024-08-15 07:29:45.270000,2024-08-15 07:29:45.271000,DAR,Democratic Alternative for the Republic,Demokratichna Alternativa za Republikata,Demokratichna Alternativa za Republikata,Демократична Алтернатива за Републиката,"http://en.wikipedia.org/wiki/Bulgarian_parliamentary_election,_1994",1994-09-01,,buga,,,{},10,11
BGR,right,1362,2024-08-15 07:29:44.013000,2024-08-15 07:29:44.015000,DG,George's Day Movement,Dvizhenie Gergyovden,Dvizhenie Gergyovden,Движение Гергьовден,http://en.wikipedia.org/wiki/George%27s_Day_Movement,,,,New party formed in 1994.,Party did not run in 2009 national election.,{},10,40
BGR,lib,2639,2024-08-15 07:29:46.450000,2024-08-15 07:29:46.452000,DOST,"Democrats for Responsibility, Solidarity and Tolerance","Demokrati za Otgovornost, Svoboda i Tolerantnost","Demokrati za Otgovornost, Svoboda i Tolerantnost","Демократи за отговорност, свобода и толерантност","https://en.wikipedia.org/wiki/Democrats_for_Responsibility,_Solidarity_and_Tolerance",2016-04-10,,,,,{},10,6
BGR,chr,542,2024-08-15 07:29:42.631000,2024-08-15 07:29:42.633000,DP,Democratic Party,Demokraticheska Partiya,Demokraticheska Partiya,Демократическа партия,http://en.wikipedia.org/wiki/Democratic_Party_(Bulgaria),1989-12-19,,buga,,,{},10,3
BGR,lib,1286,2024-08-15 07:29:43.886000,2024-08-15 07:29:43.888000,DPS,Movement for Rights and Freedoms,Dvizhenie za Prava i Svobodi,Dvizhenie za Prava i Svobodi,Движение за права и свободи,http://en.wikipedia.org/wiki/Movement_for_Rights_and_Freedoms,1990-01-04,,buga,,Turkish: Hak ve Özgürlükler Hareketi,{},10,6
BGR,con,57,2024-08-15 07:29:41.679000,2024-08-15 07:29:41.681000,DSB|DB,Democrats for a Strong Bulgaria | Democratic Bulgaria,Demokrati za Silna Balgariya | Demokratichna Balgariya,Demokrati za Silna Balgariya | Demokratichna Balgariya,Демократи за силна България | Демократична България,http://en.wikipedia.org/wiki/Democrats_for_a_Strong_Bulgaria,2004-05-30,,,"Party Democrats for a Strong Bulgaria (DSB) formed on 30 May 2004 by Ivan Kostov as a split of the Union of Democratic Forces (SDS).
DSB formed an electoral alliance Democratic Bulgaria (DB) on 12 April 2018 with Yes, Bulgaria! (DaB) and a parliamentary group after 2021 elections.",,{},10,26
BGR,lib,2638,2024-08-15 07:29:46.447000,2024-08-15 07:29:46.449000,DaB,"Yes, Bulgaria!",Da Bulgaria!,Da Bulgaria!,"Да, България!","https://en.wikipedia.org/wiki/Yes,_Bulgaria!",2017-01-07,,,New party formed on 7 January 2017.,,{},10,6
BGR,spec,2178,2024-08-15 07:29:45.295000,2024-08-15 07:29:45.297000,ER,Euroroma,Evroroma,Evroroma,Евророма,http://en.wikipedia.org/wiki/Euroroma,1998-12-12,,,New party formed on 12 December 1998. ,,{},10,16
BGR,spec,800,2024-08-15 07:29:43.053000,2024-08-15 07:29:43.055000,FTB,Kingdom of Bulgaria Confederation,Federatsiya Tsarstvo Balgariya ,Federatsiya Tsarstvo Balgariya,Федерация царство България,,,,,,,{},10,16
BGR,right,1541,2024-08-15 07:29:44.290000,2024-08-15 07:29:44.292000,GERB,Citizens for European Development of Bulgaria,Grazhdani za Evropeysko Razvitie na Balgariya,Grazhdani za Evropeysko Razvitie na Balgariya,Граждани за европейско развитие на България,http://en.wikipedia.org/wiki/Citizens_for_European_Development_of_Bulgaria,2006-12-03,,,Party formed on 03 December 2006 as split from National Movement Simeon II (NDSV) by Bojko Borrisow.,,{},10,40
BGR,spec,2214,2024-08-15 07:29:45.417000,2024-08-15 07:29:45.418000,GN,People's Voice,Glas Naroden,Glas Naroden,Глас Народен,https://en.wikipedia.org/wiki/People%27s_Voice_(Bulgaria),,,,New party formed in 2013.,,{},10,16
BGR,none,2774,2024-08-15 07:29:46.817000,2024-08-15 07:29:46.819000,I-MK,Independent -- Mincho Kuminev,Independent – Mincho Kuminev,Independent -- Mincho Kuminev,,,,,,,,{},10,12
BGR,soc,2838,2024-08-15 07:29:46.985000,2024-08-15 07:29:46.986000,IS,Stand up!,Izpravi se!,Izpravi se!,Изправи се!,https://en.wikipedia.org/wiki/Stand_Up.BG!_We_are_coming!,2021-02-07,,,New party formed on 7 February 2021. ,,{},10,11
